round_end_date,trial_id,participant_id,round_number,practice_round,num_rounds_since_survey,input_lag,time_for_round, total_screen_width,total_screen_height,device,num_clicks,target_radius,target_center_x,target_center_y,mouse_position_at_click_x,mouse_position_at_click_y,start_mouse_pos_x,start_mouse_pos_y,distance_between_starting_mouse_and_target,distance_between_middle_and_target,movement_error,movement_offset,movement_variability,task_axis_crossing,target_reentry,move_direction_change,ortho_move_direction_change,random_seed,travel_path_x,travel_path_y
6/28/2018 15:43,0,0,76,0,76,250,0.6446116,16,10,Mouse,2,1,2.863927,0.738012,2.916094,0.8855885,-0.06602478,0.09350955,3,2.957488,0.0728827,0.07282208,0.09802745,0,0,6,0,1,-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.,0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.09350955:0.1045102:0.1265126:0.1375139:0.1595157:0.1815182:0.2035201:0.2145213:0.247525:0.2585256:0.2805281:0.3025305:0.3355336:0.3575355:0.3905392:0.4455447:0.5005503:0.5555558:0.5885589:0.6655663:0.69857:0.7315731:0.7535756:0.7865787:0.8195817:0.830583:0.8415842:0.8525854:0.8635861:0.8745873:0.8855885:0.8855885:0.8855885:0.8855885:0.8855885:0.8855885:0.8855885:0.8855885:0.8855885:0.8855885
6/28/2018 15:43,0,0,77,0,77,250,0.9524429,16,10,Mouse,2,1,3.336926,-3.806072,3.477304,-3.360836,0,-0.08250833,5,5.061745,0.6419863,0.6419863,0.4707847,0,0,13,3,1,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.01100445:0.02200794:0.05502033:0.1210451:0.1540575:0.2751036:0.2751036:0.3411283:0.4621735:0.5171938:0.6052265:0.6822557:0.759285:0.8253098:0.9133425:0.9683628:1.045392:1.100412:1.144429:1.177442:1.19945:1.19945:1.19945:1.19945:1.19945:1.188446:1.177442:1.166437:1.166437:1.166437:1.166437:1.155434:1.155434:1.177442:1.210454:1.232462:1.265474:1.298487:1.342504:1.397524:1.485558:1.782668:1.837689:1.991747:2.101789:2.244842:2.343879:2.431912:2.519945:2.64099:2.740027:2.861073:2.949106:3.048143:3.125172:3.158184:3.213205:3.257221:3.301238:3.323246:3.345255:3.367263:3.378267:3.389271:3.400275:3.41128:3.433288:3.444292:3.477304:3.499312:3.510316:3.510316:3.52132:3.52132:3.532325:3.532325:3.532325:3.532325:3.532325:3.532325:3.532325:3.532325:3.52132:3.510316:3.499312:3.499312:3.488308:3.477304:3.477304:3.477304,-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.
6/28/2018 15:43,0,0,78,0,78,250,1.007144,16,10,Mouse,2,1,7.059258,-0.9157169,6.888583,-0.8525851,0.09903717,-0.170517,7,7.118403,0.1095405,0.1095405,0.1079562,0,0,19,1,1,0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.09903717:0.08803272:0.08803272:0.08803272:0.07702923:0.07702923:0.06602478:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.09903717:0.1980743:0.2751036:0.4071531:0.5061893:0.6932602:0.8253098:1.034388:1.254471:1.57359:1.771665:2.07978:2.45392:2.817057:3.103164:3.477304:3.807427:4.082531:4.302613:4.5337:4.786795:4.929849:5.105915:5.259973:5.41403:5.524072:5.634112:5.744154:5.854196:5.942228:6.10729:6.195323:6.23934:6.283357:6.305365:6.338377:6.371389:6.404402:6.448419:6.492435:6.525447:6.580467:6.61348:6.646492:6.679504:6.701513:6.723521:6.734526:6.745529:6.767538:6.767538:6.80055:6.822558:6.844566:6.877579:6.888583:6.888583:6.888583,-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.170517:-0.17
6/28/2018 15:43,0,0,79,0,79,300,0.7615288,16,10,Mouse,2,2,2.856941,0.1764604,2.64099,-0.01650155,-0.1430535,0.170517,3,2.862385,0.05880141,-0.05880141,0.08483144,0,0,0,0,1,-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0.1430535:-0,0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.1595157:0.1375139:0.1155114:0.09350955:0.08250833:0.04950523:0.038504:0.02750278:0.005500317:-0.005500615:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155:-0.01650155
6/28/2018 15:43,0,0,80,0,80,300,0.9846668,16,10,Mouse,2,2,-2.045869,4.575713,-1.771664,3.89989,0.05502033,0.038504,5,5.012258,0.1505801,0.0714721,0.2173846,1,0,22,1,1,0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.03301239:0.01100445:-0.01100397:-0.03301239:-0.04401636:-0.04401636:-0.04401636:-0.05502081:-0.05502081:-0.05502081:-0.05502081:-0.05502081:-0.04401636:-0.04401636:-0.03301239:-0.01100397:0:0.01100445:0.02200794:0.03301239:0.06602478:0.1100416:0.1870699:0.2751036:0.3851442:0.5061893:0.594223:0.6822557:0.7702885:0.8363132:0.902338:0.9463549:0.9683628:0.9793673:0.9793673:0.9793673:0.9793673:1.001375:1.001375:1.001375:0.9793673:0.9353504:0.8803301:0.8253098:0.7482805:0.6932602:0.616231:0.5832186:0.4731779:0.3411283:0.1980743:0.06602478:-0.07702875:-0.1760659:-0.3191195:-0.4181566:-0.5281982:-0.605227:-0.7042642:-0.7702889:-0.8363137:-0.8913341:-0.9463549:-0.9903712:-1.056396:-1.089408:-1.155433:-1.19945:-1.287483:-1.331499:-1.38652:-1.430536:-1.485557:-1.540578:-1.57359:-1.617607:-1.650619:-1.672627:-1.694635:-1.716644:-1.727648:-1.738652:-1.749656:-1.76066:-1.76066:-1.76066:-1.771664:-1.771664:-1.771664:-1.771664:-1.771664:-1.771664:-1.771664,0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.038504:0.01650155:-0.005500615:-0.02750278:-0.06050617:-0.08250833:-0.09350926:-0.1155114:-0.1375139:-0.170517:-0.1815182:-0.2145216:-0.2365237:-0.2475247:-0.2695268:-0.2915293:-0.3135315:-0.3465346:-0.3685367:-0.3905392:-0.4345435:-0.4785478:-0.5445546:-0.6215623:-0.6875688:-0.7535753:-0.7975799:-0.830583:-0.8525851:-0.8745876:-0.8855885:-0.8965898:-0.8965898:-0.8965898:-0.8965898:-0.8965898:-0.8965898:-0.8965898:-0.8855885:-0.8085808:-0.7425743:-0.6655666:-0.5665568:-0.4565457:-0.3685367:-0.2365237:-0.1265126:0.01650155:0.09350955:0.247525:0.4235423:0.621562:0.7865787:0.9845984:1.116612:1.336634:1.457646:1.611661:1.710671:1.875688:1.9967:2.106711:2.216722:2.326733:2.447745:2.590759:2.656765:2.788779:2.876788:3.041804:3.151815:3.272827:3.338834:3.415842:3.492849:3.536854:3.613861:3.657866:3.712871:3.734874:3.789879:3.80088:3.833883:3.855886:3.877888:3.877888:3.888889:3.89989:3.89989:3.89989:3.89989:3.89989:3.89989:3.89989
6/28/2018 15:43,0,0,81,0,81,300,0.9004948,16,10,Mouse,2,2,-5.781674,3.765214,-5.348005,3.80088,0.02200794,-0.1485148,7,6.899608,0.1143505,0.07811134,0.1362881,0,0,16,1,1,0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.01100445:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0.02200794:0:-0.03301239:-0.09903717:-0.1760659:-0.2971115:-0.4071527:-0.594223:-0.7592845:-1.045392:-1.298487:-1.540578:-1.76066:-2.046768:-2.255846:-2.530949:-2.762036:-3.026135:-3.213205:-3.444292:-3.620358:-3.818432:-3.994498:-4.115543:-4.236588:-4.379642:-4.489684:-4.566712:-4.66575:-4.731774:-4.808804:-4.874828:-4.929849:-4.995873:-5.061898:-5.138927:-5.182943:-5.22696:-5.270977:-5.314993:-5.325997:-5.348005:-5.348005:-5.348005:-5.348005:-5.348005,-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0.1485148:-0
6/28/2018 15:43,0,0,82,0,82,300,0.7609985,16,10,Mouse,2,1,2.631314,1.707628,2.354883,1.40264,0.05502033,0.170517,3,3.136847,0.03066207,-0.03066207,0.05904632,0,0,9,0,1,0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.05502033:0.07702923:0.1210451:0.1760664:0.2420912:0.3301239:0.4181566:0.5722141:0.6822557:0.8693256:1.056396:1.298487:1.430536:1.606603:1.771665:1.925722:2.046767:2.134801:2.222834:2.277854:2.310866:2.343879:2.343879:2.354883:2.354883:2.354883:2.354883:2.354883,0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.1925194:0.2255225:0.2585256:0.3135312:0.3685367:0.4565459:0.5225521:0.5885589:0.6545657:0.7535756:0.8085811:0.8855885:0.9735972:1.072607:1.138614:1.204621:1.270627:1.325632:1.358636:1.380638:1.380638:1.40264:1.40264:1.40264:1.40264:1.40264
6/28/2018 15:43,0,0,83,0,83,300,1.66335,16,10,Mouse,3,1,0.8971182,4.837006,0.6272354,4.537954,-0.1100411,-0.06050617,5,4.919497,0.1851409,0.1851409,0.140872,0,1,36,3,1,-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0,-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.06050617:-0.
6/28/2018 15:43,0,0,84,0,84,300,1.079362,16,10,Mouse,2,1,-6.846607,-1.83239,-6.899588,-1.941694,-0.06602478,-0.09350926,7,7.087572,0.153261,0.1437752,0.2248189,0,0,1,0,1,-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.06602478:-0.,-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.09350926:-0.
6/28/2018 15:44,0,0,85,0,85,300,0.7170893,16,10,Mouse,2,2,2.83382,0.6434108,2.222834,0.5115509,-0.07702875,-0.08250833,3,2.905945,0.006620609,0.006111663,0.01530761,2,0,8,0,1,-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.07702875:-0.,-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.08250833:-0.
6/28/2018 15:44,0,0,86,0,86,300,1.007509,16,10,Mouse,2,2,3.502693,3.363955,2.795048,3.030803,-0.0880332,-0.1155114,5,4.856444,0.1228414,0.08405356,0.1693235,1,0,5,0,1,-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0.0880332:-0,-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0.1155114:-0
6/28/2018 15:44,0,0,87,0,87,300,0.9794952,16,10,Mouse,3,2,-5.970287,-3.454108,-5.325997,-2.79978,0.07702923,0.0715071,7,6.897477,0.08286577,0.08262126,0.1208492,1,0,7,0,1,0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.05502033:-0.03301239:-0.1430535:-0.3521318:-0.4841814:-0.6602478:-0.9023385:-1.111417:-1.38652:-1.70564:-1.980743:-2.310866:-3.356258:-3.686382:-4.049519:-4.368638:-4.588721:-4.863824:-4.973866:-5.116919:-5.215956:-5.281981:-5.314993:-5.337001:-5.337001:-5.337001:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997:-5.325997,0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.0715071:0.06050587:-0.005500615:-0.06050617:-0.170517:-0.2475247:-0.3245324:-0.4565457:-0.5555555:-0.6875688:-0.819582:-0.9405941:-1.083608:-1.578658:-1.754676:-1.963696:-2.150715:-2.282728:-2.447745:-2.513752:-2.612761:-2.667767:-2.722772:-2.755775:-2.777778:-2.777778:-2.777778:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978:-2.79978
6/28/2018 15:44,0,0,88,0,88,300,1.190254,16,10,Mouse,3,1,3.006981,0.8040181,3.081156,0.6765676,0.07702923,0.1595157,3,3.112616,0.1786784,-0.1786784,0.1800266,0,0,3,2,1,0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.07702923:0.1980743:0.1980743:0.2971115:0.4841814:0.9243469:0.9243469:1.485558:1.70564:1.958735:1.958735:2.431912:2.431912:2.817057:2.938102:2.938102:3.059147:3.27923:3.27923:3.323246:3.356258:3.378267:3.389271:3.389271:3.389271:3.389271:3.389271:3.389271:3.389271:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.400275:3.389271:3.367263:3.312243:3.290234:3.246218:3.213205:3.191196:3.180193:3.147181:3.147181:3.147181:3.125172:3.125172:3.125172:3.125172:3.103164:3.103164:3.103164:3.092159:3.092159:3.092159:3.092159:3.092159:3.081156:3.081156:3.081156,0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1485151:0.1375139:0.1375139:0.1375139:0.1375139:0.1375139:0.1375139:0.1375139:0.1375139:0.1375139:0.1375139:0.170517:0.170517:0.2585256:0.2805281:0.2805281:0.3245324:0.412541:0.412541:0.4345435:0.4565459:0.4675466:0.4785478:0.4785478:0.4785478:0.4785478:0.4785478:0.4785478:0.4785478:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.489549:0.5005503:0.5225521:0.5555558:0.5665565:0.5885589:0.6105608:0.621562:0.6325632:0.6435645:0.6435645:0.6435645:0.6545657:0.6545657:0.6545657:0.6545657:0.6655663:0.6655663:0.6655663:0.6655663:0.6655663:0.6655663:0.6655663:0.6655663:0.6765676:0.6765676:0.6765676
6/28/2018 15:44,0,0,89,0,89,300,0.9588595,16,10,Mouse,2,1,3.512992,-3.751067,3.686382,-3.492849,0.1760664,-0.02750278,5,5.139223,0.07823205,0.07075442,0.1246082,1,0,1,0,1,0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.1760664:0.2640991:0.2640991:0.3411283:0.4291611:0.6492434:0.6492434:0.7702885:0.9243469:1.089409:1.276479:1.485558:1.683631:2.068776:2.068776:2.26685:2.420908:2.662998:2.77304:2.77304:2.905089:2.949106:3.103164:3.103164:3.180193:3.400275:3.400275:3.400275:3.433288:3.4663:3.510316:3.554333:3.576341:3.609353:3.65337:3.664374:3.675378:3.686382:3.686382:3.686382:3.686382:3.686382:3.686382:3.686382:3.686382:3.686382:3.686382:3.686382,-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.02750278:-0.
6/28/2018 15:44,0,0,90,0,90,300,0.9984865,16,10,Mouse,2,1,6.85018,-0.574683,6.393397,-0.5665568,-0.1100411,0.170517,7,6.874244,0.02302666,-0.01965111,0.03328529,1,0,2,0,1,-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0.1100411:-0,0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.170517:0.1815182:0.1815182:0.1815182:0.1815182:0.1155114:0.06050587:-0.005500615:-0.06050617:-0.1265126:-0.1925191:-0.2475247:-0.2915293:-0.3575358:-0.3905392:-0.4455444:-0.4675469:-0.5115512:-0.5335534:-0.5555555:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568:-0.5665568
